course_id,config_id,subpart_id,class_id,class_limit,class_room,class_parent,room_id,room_penalty
1149,1154,1552,2482,35,0,,,49,44
1149,1154,1552,2482,35,0,,,59,44
1149,1154,1552,2482,35,0,,,62,44
1149,1154,1552,2482,35,0,,,200,44
1149,1154,1552,2482,35,0,,,60,44
1149,1154,1552,2482,35,0,,,64,44
1149,1154,1552,2482,35,0,,,65,44
1149,1154,1552,2482,35,0,,,63,44
1149,1154,1552,2483,35,0,,,56,40
1149,1154,1552,2483,35,0,,,18,40
1149,1154,1552,2483,35,0,,,20,40
1149,1154,1552,2483,35,0,,,70,40
1149,1154,1552,2483,35,0,,,67,40
1149,1154,1552,2483,35,0,,,201,40
1149,1154,1552,2483,35,0,,,53,40
1149,1154,1552,2483,35,0,,,52,30
1149,1154,1552,2483,35,0,,,57,30
1149,1154,1552,2483,35,0,,,19,31
1149,1154,1552,2483,35,0,,,8,30
1149,1154,1552,2483,35,0,,,30,30
1149,1154,1552,2483,35,0,,,26,30
1149,1154,1552,2483,35,0,,,16,30
1149,1154,1552,2483,35,0,,,17,44
1149,1154,1552,2483,35,0,,,15,44
1149,1154,1552,2483,35,0,,,27,30
1149,1154,1552,2483,35,0,,,14,30
1149,1154,1552,2483,35,0,,,25,30
1149,1154,1552,2483,35,0,,,7,30
1149,1154,1552,2483,35,0,,,23,44
1149,1154,1552,2483,35,0,,,24,44
1149,1154,1552,2483,35,0,,,3,0
1149,1154,1552,2483,35,0,,,96,0
1149,1154,1552,2483,35,0,,,98,0
1149,1154,1552,2483,35,0,,,4,0
1149,1154,1552,2483,35,0,,,12,1
1149,1154,1552,2483,35,0,,,2,0
1149,1154,1552,2483,35,0,,,13,0
1149,1154,1552,2483,35,0,,,10,0
1149,1154,1552,2483,35,0,,,1,0
1149,1154,1552,2483,35,0,,,31,1
1149,1154,1552,2483,35,0,,,9,0
1149,1154,1552,2483,35,0,,,11,0
1149,1154,1552,2483,35,0,,,214,0
1149,1154,1552,2483,35,0,,,209,44
1149,1154,1552,2483,35,0,,,210,44
1149,1154,1552,2483,35,0,,,211,30
1149,1154,1552,2483,35,0,,,212,30
1149,1154,1552,2483,35,0,,,136,30
1149,1154,1552,2483,35,0,,,213,30
1149,1154,1552,2483,35,0,,,139,30
1149,1154,1552,2483,35,0,,,45,44
1149,1154,1552,2483,35,0,,,46,44
1149,1154,1552,2483,35,0,,,117,44
1149,1154,1552,2483,35,0,,,115,44
1149,1154,1552,2483,35,0,,,112,44
1149,1154,1552,2483,35,0,,,116,44
1149,1154,1552,2483,35,0,,,114,44
1149,1154,1552,2483,35,0,,,111,44
1149,1154,1552,2483,35,0,,,102,41
1149,1154,1552,2483,35,0,,,61,44
1149,1154,1552,2483,35,0,,,49,44
1149,1154,1552,2483,35,0,,,59,44
1149,1154,1552,2483,35,0,,,62,44
1149,1154,1552,2483,35,0,,,200,44
1149,1154,1552,2483,35,0,,,60,44
1149,1154,1552,2483,35,0,,,64,44
1149,1154,1552,2483,35,0,,,65,44
1149,1154,1552,2483,35,0,,,63,44
1150,1155,1553,2484,35,0,,,56,40
1150,1155,1553,2484,35,0,,,18,40
1150,1155,1553,2484,35,0,,,20,40
1150,1155,1553,2484,35,0,,,70,40
1150,1155,1553,2484,35,0,,,67,40
1150,1155,1553,2484,35,0,,,201,40
1150,1155,1553,2484,35,0,,,53,40
1150,1155,1553,2484,35,0,,,52,30
1150,1155,1553,2484,35,0,,,57,30
1150,1155,1553,2484,35,0,,,19,31
1150,1155,1553,2484,35,0,,,8,30
1150,1155,1553,2484,35,0,,,30,30
1150,1155,1553,2484,35,0,,,26,30
1150,1155,1553,2484,35,0,,,16,30
1150,1155,1553,2484,35,0,,,17,44
1150,1155,1553,2484,35,0,,,15,44
1150,1155,1553,2484,35,0,,,27,30
1150,1155,1553,2484,35,0,,,14,30
1150,1155,1553,2484,35,0,,,25,30
1150,1155,1553,2484,35,0,,,7,30
1150,1155,1553,2484,35,0,,,23,44
1150,1155,1553,2484,35,0,,,24,44
1150,1155,1553,2484,35,0,,,3,0
1150,1155,1553,2484,35,0,,,96,0
1150,1155,1553,2484,35,0,,,98,0
1150,1155,1553,2484,35,0,,,4,0
1150,1155,1553,2484,35,0,,,12,1
1150,1155,1553,2484,35,0,,,2,0
1150,1155,1553,2484,35,0,,,13,0
1150,1155,1553,2484,35,0,,,10,0
1150,1155,1553,2484,35,0,,,1,0
1150,1155,1553,2484,35,0,,,31,1
1150,1155,1553,2484,35,0,,,9,0
1150,1155,1553,2484,35,0,,,11,0
1150,1155,1553,2484,35,0,,,214,0
1150,1155,1553,2484,35,0,,,209,44
1150,1155,1553,2484,35,0,,,210,44
1150,1155,1553,2484,35,0,,,211,30
1150,1155,1553,2484,35,0,,,212,30
1150,1155,1553,2484,35,0,,,136,30
1150,1155,1553,2484,35,0,,,213,30
1150,1155,1553,2484,35,0,,,139,30
1150,1155,1553,2484,35,0,,,45,44
1150,1155,1553,2484,35,0,,,46,44
1150,1155,1553,2484,35,0,,,117,44
1150,1155,1553,2484,35,0,,,115,44
1150,1155,1553,2484,35,0,,,112,44
1150,1155,1553,2484,35,0,,,116,44
1150,1155,1553,2484,35,0,,,114,44
1150,1155,1553,2484,35,0,,,111,44
1150,1155,1553,2484,35,0,,,102,41
1150,1155,1553,2484,35,0,,,61,44
1150,1155,1553,2484,35,0,,,49,44
1150,1155,1553,2484,35,0,,,59,44
1150,1155,1553,2484,35,0,,,62,44
1150,1155,1553,2484,35,0,,,200,44
1150,1155,1553,2484,35,0,,,60,44
1150,1155,1553,2484,35,0,,,64,44
1150,1155,1553,2484,35,0,,,65,44
1150,1155,1553,2484,35,0,,,63,44
1150,1155,1553,2485,35,0,,,56,40
1150,1155,1553,2485,35,0,,,18,40
1150,1155,1553,2485,35,0,,,20,40
1150,1155,1553,2485,35,0,,,70,40
1150,1155,1553,2485,35,0,,,67,40
1150,1155,1553,2485,35,0,,,201,40
1150,1155,1553,2485,35,0,,,53,40
1150,1155,1553,2485,35,0,,,52,30
1150,1155,1553,2485,35,0,,,57,30
1150,1155,1553,2485,35,0,,,19,31
1150,1155,1553,2485,35,0,,,8,30
1150,1155,1553,2485,35,0,,,30,30
1150,1155,1553,2485,35,0,,,26,30
1150,1155,1553,2485,35,0,,,16,30
1150,1155,1553,2485,35,0,,,17,44
1150,1155,1553,2485,35,0,,,15,44
1150,1155,1553,2485,35,0,,,27,30
1150,1155,1553,2485,35,0,,,14,30
1150,1155,1553,2485,35,0,,,25,30
1150,1155,1553,2485,35,0,,,7,30
1150,1155,1553,2485,35,0,,,23,44
1150,1155,1553,2485,35,0,,,24,44
1150,1155,1553,2485,35,0,,,3,0
1150,1155,1553,2485,35,0,,,96,0
1150,1155,1553,2485,35,0,,,98,0
1150,1155,1553,2485,35,0,,,4,0
1150,1155,1553,2485,35,0,,,12,1
1150,1155,1553,2485,35,0,,,2,0
1150,1155,1553,2485,35,0,,,13,0
1150,1155,1553,2485,35,0,,,10,0
1150,1155,1553,2485,35,0,,,1,0
1150,1155,1553,2485,35,0,,,31,1
1150,1155,1553,2485,35,0,,,9,0
1150,1155,1553,2485,35,0,,,11,0
1150,1155,1553,2485,35,0,,,214,0
1150,1155,1553,2485,35,0,,,209,44
1150,1155,1553,2485,35,0,,,210,44
1150,1155,1553,2485,35,0,,,211,30
1150,1155,1553,2485,35,0,,,212,30
1150,1155,1553,2485,35,0,,,136,30
1150,1155,1553,2485,35,0,,,213,30
1150,1155,1553,2485,35,0,,,139,30
1150,1155,1553,2485,35,0,,,45,44
1150,1155,1553,2485,35,0,,,46,44
1150,1155,1553,2485,35,0,,,117,44
1150,1155,1553,2485,35,0,,,115,44
1150,1155,1553,2485,35,0,,,112,44
1150,1155,1553,2485,35,0,,,116,44
1150,1155,1553,2485,35,0,,,114,44
1150,1155,1553,2485,35,0,,,111,44
1150,1155,1553,2485,35,0,,,102,41
1150,1155,1553,2485,35,0,,,61,44
1150,1155,1553,2485,35,0,,,49,44
1150,1155,1553,2485,35,0,,,59,44
1150,1155,1553,2485,35,0,,,62,44
1150,1155,1553,2485,35,0,,,200,44
1150,1155,1553,2485,35,0,,,60,44
1150,1155,1553,2485,35,0,,,64,44
1150,1155,1553,2485,35,0,,,65,44
1150,1155,1553,2485,35,0,,,63,44
1151,1156,1554,2486,35,0,,,56,40
1151,1156,1554,2486,35,0,,,18,40
1151,1156,1554,2486,35,0,,,20,40
1151,1156,1554,2486,35,0,,,70,40
1151,1156,1554,2486,35,0,,,67,40
1151,1156,1554,2486,35,0,,,201,40
1151,1156,1554,2486,35,0,,,53,40
1151,1156,1554,2486,35,0,,,52,30
1151,1156,1554,2486,35,0,,,57,30
1151,1156,1554,2486,35,0,,,19,31
1151,1156,1554,2486,35,0,,,8,30
1151,1156,1554,2486,35,0,,,30,30
1151,1156,1554,2486,35,0,,,26,30
1151,1156,1554,2486,35,0,,,16,30
1151,1156,1554,2486,35,0,,,17,44
1151,1156,1554,2486,35,0,,,15,44
1151,1156,1554,2486,35,0,,,27,30
1151,1156,1554,2486,35,0,,,14,30
1151,1156,1554,2486,35,0,,,25,30
1151,1156,1554,2486,35,0,,,7,30
1151,1156,1554,2486,35,0,,,23,44
1151,1156,1554,2486,35,0,,,24,44
1151,1156,1554,2486,35,0,,,3,0
1151,1156,1554,2486,35,0,,,96,0
1151,1156,1554,2486,35,0,,,98,0
1151,1156,1554,2486,35,0,,,4,0
1151,1156,1554,2486,35,0,,,12,1
1151,1156,1554,2486,35,0,,,2,0
1151,1156,1554,2486,35,0,,,13,0
1151,1156,1554,2486,35,0,,,10,0
1151,1156,1554,2486,35,0,,,1,0
1151,1156,1554,2486,35,0,,,31,1
1151,1156,1554,2486,35,0,,,9,0
1151,1156,1554,2486,35,0,,,11,0
1151,1156,1554,2486,35,0,,,214,0
1151,1156,1554,2486,35,0,,,209,44
1151,1156,1554,2486,35,0,,,210,44
1151,1156,1554,2486,35,0,,,211,30
1151,1156,1554,2486,35,0,,,212,30
1151,1156,1554,2486,35,0,,,136,30
1151,1156,1554,2486,35,0,,,213,30
1151,1156,1554,2486,35,0,,,139,30
1151,1156,1554,2486,35,0,,,45,44
1151,1156,1554,2486,35,0,,,46,44
1151,1156,1554,2486,35,0,,,117,44
1151,1156,1554,2486,35,0,,,115,44
1151,1156,1554,2486,35,0,,,112,44
1151,1156,1554,2486,35,0,,,116,44
1151,1156,1554,2486,35,0,,,114,44
1151,1156,1554,2486,35,0,,,111,44
1151,1156,1554,2486,35,0,,,102,41
1151,1156,1554,2486,35,0,,,61,44
1151,1156,1554,2486,35,0,,,49,44
1151,1156,1554,2486,35,0,,,59,44
1151,1156,1554,2486,35,0,,,62,44
1151,1156,1554,2486,35,0,,,200,44
1151,1156,1554,2486,35,0,,,60,44
1151,1156,1554,2486,35,0,,,64,44
1151,1156,1554,2486,35,0,,,65,44
1151,1156,1554,2486,35,0,,,63,44
1151,1156,1554,2487,35,0,,,52,0
1151,1156,1554,2487,35,0,,,57,0
1151,1156,1554,2487,35,0,,,19,1
1151,1156,1554,2487,35,0,,,8,0
1151,1156,1554,2487,35,0,,,30,0
1151,1156,1554,2487,35,0,,,26,0
1151,1156,1554,2487,35,0,,,16,0
1151,1156,1554,2487,35,0,,,27,0
1151,1156,1554,2487,35,0,,,14,0
1151,1156,1554,2487,35,0,,,25,0
1151,1156,1554,2487,35,0,,,7,0
1151,1156,1554,2487,35,0,,,3,0
1151,1156,1554,2487,35,0,,,96,0
1151,1156,1554,2487,35,0,,,98,0
1151,1156,1554,2487,35,0,,,4,0
1151,1156,1554,2487,35,0,,,12,1
1151,1156,1554,2487,35,0,,,2,0
1151,1156,1554,2487,35,0,,,13,0
1151,1156,1554,2487,35,0,,,10,0
1151,1156,1554,2487,35,0,,,1,0
1151,1156,1554,2487,35,0,,,31,1
1151,1156,1554,2487,35,0,,,9,0
1151,1156,1554,2487,35,0,,,11,0
1151,1156,1554,2487,35,0,,,214,0
1151,1156,1554,2487,35,0,,,211,0
1151,1156,1554,2487,35,0,,,212,0
1151,1156,1554,2487,35,0,,,136,0
1151,1156,1554,2487,35,0,,,213,0
1151,1156,1554,2487,35,0,,,139,0
1152,1157,1555,2488,35,0,,,56,40
1152,1157,1555,2488,35,0,,,18,40
1152,1157,1555,2488,35,0,,,20,40
1152,1157,1555,2488,35,0,,,70,40
1152,1157,1555,2488,35,0,,,67,40
1152,1157,1555,2488,35,0,,,201,40
1152,1157,1555,2488,35,0,,,53,40
1152,1157,1555,2488,35,0,,,52,30
1152,1157,1555,2488,35,0,,,57,30
1152,1157,1555,2488,35,0,,,19,31
1152,1157,1555,2488,35,0,,,8,30
1152,1157,1555,2488,35,0,,,30,30
1152,1157,1555,2488,35,0,,,26,30
1152,1157,1555,2488,35,0,,,16,30
1152,1157,1555,2488,35,0,,,17,44
1152,1157,1555,2488,35,0,,,15,44
1152,1157,1555,2488,35,0,,,27,30
1152,1157,1555,2488,35,0,,,14,30
1152,1157,1555,2488,35,0,,,25,30
1152,1157,1555,2488,35,0,,,7,30
1152,1157,1555,2488,35,0,,,23,44
1152,1157,1555,2488,35,0,,,24,44
1152,1157,1555,2488,35,0,,,3,0
1152,1157,1555,2488,35,0,,,96,0
1152,1157,1555,2488,35,0,,,98,0
1152,1157,1555,2488,35,0,,,4,0
1152,1157,1555,2488,35,0,,,12,1
1152,1157,1555,2488,35,0,,,2,0
1152,1157,1555,2488,35,0,,,13,0
1152,1157,1555,2488,35,0,,,10,0
1152,1157,1555,2488,35,0,,,1,0
1152,1157,1555,2488,35,0,,,31,1
1152,1157,1555,2488,35,0,,,9,0
1152,1157,1555,2488,35,0,,,11,0
1152,1157,1555,2488,35,0,,,214,0
1152,1157,1555,2488,35,0,,,209,44
1152,1157,1555,2488,35,0,,,210,44
1152,1157,1555,2488,35,0,,,211,30
1152,1157,1555,2488,35,0,,,212,30
1152,1157,1555,2488,35,0,,,136,30
1152,1157,1555,2488,35,0,,,213,30
1152,1157,1555,2488,35,0,,,139,30
1152,1157,1555,2488,35,0,,,45,44
1152,1157,1555,2488,35,0,,,46,44
1152,1157,1555,2488,35,0,,,117,44
1152,1157,1555,2488,35,0,,,115,44
1152,1157,1555,2488,35,0,,,112,44
1152,1157,1555,2488,35,0,,,116,44
1152,1157,1555,2488,35,0,,,114,44
1152,1157,1555,2488,35,0,,,111,44
1152,1157,1555,2488,35,0,,,102,41
1152,1157,1555,2488,35,0,,,61,44
1152,1157,1555,2488,35,0,,,49,44
1152,1157,1555,2488,35,0,,,59,44
1152,1157,1555,2488,35,0,,,62,44
1152,1157,1555,2488,35,0,,,200,44
1152,1157,1555,2488,35,0,,,60,44
1152,1157,1555,2488,35,0,,,64,44
1152,1157,1555,2488,35,0,,,65,44
1152,1157,1555,2488,35,0,,,63,44
1152,1157,1555,2489,35,0,,,56,40
1152,1157,1555,2489,35,0,,,18,40
1152,1157,1555,2489,35,0,,,20,40
1152,1157,1555,2489,35,0,,,70,40
1152,1157,1555,2489,35,0,,,67,40
1152,1157,1555,2489,35,0,,,201,40
1152,1157,1555,2489,35,0,,,53,40
1152,1157,1555,2489,35,0,,,52,30
1152,1157,1555,2489,35,0,,,57,30
1152,1157,1555,2489,35,0,,,19,31
1152,1157,1555,2489,35,0,,,8,30
1152,1157,1555,2489,35,0,,,30,30
1152,1157,1555,2489,35,0,,,26,30
1152,1157,1555,2489,35,0,,,16,30
1152,1157,1555,2489,35,0,,,17,44
1152,1157,1555,2489,35,0,,,15,44
1152,1157,1555,2489,35,0,,,27,30
1152,1157,1555,2489,35,0,,,14,30
1152,1157,1555,2489,35,0,,,25,30
1152,1157,1555,2489,35,0,,,7,30
1152,1157,1555,2489,35,0,,,23,44
1152,1157,1555,2489,35,0,,,24,44
1152,1157,1555,2489,35,0,,,3,0
1152,1157,1555,2489,35,0,,,96,0
1152,1157,1555,2489,35,0,,,98,0
1152,1157,1555,2489,35,0,,,4,0
1152,1157,1555,2489,35,0,,,12,1
1152,1157,1555,2489,35,0,,,2,0
1152,1157,1555,2489,35,0,,,13,0
1152,1157,1555,2489,35,0,,,10,0
1152,1157,1555,2489,35,0,,,1,0
1152,1157,1555,2489,35,0,,,31,1
1152,1157,1555,2489,35,0,,,9,0
1152,1157,1555,2489,35,0,,,11,0
1152,1157,1555,2489,35,0,,,214,0
1152,1157,1555,2489,35,0,,,209,44
1152,1157,1555,2489,35,0,,,210,44
1152,1157,1555,2489,35,0,,,211,30
1152,1157,1555,2489,35,0,,,212,30
1152,1157,1555,2489,35,0,,,136,30
1152,1157,1555,2489,35,0,,,213,30
1152,1157,1555,2489,35,0,,,139,30
1152,1157,1555,2489,35,0,,,45,44
1152,1157,1555,2489,35,0,,,46,44
1152,1157,1555,2489,35,0,,,117,44
1152,1157,1555,2489,35,0,,,115,44
1152,1157,1555,2489,35,0,,,112,44
1152,1157,1555,2489,35,0,,,116,44
1152,1157,1555,2489,35,0,,,114,44
1152,1157,1555,2489,35,0,,,111,44
1152,1157,1555,2489,35,0,,,102,41
1152,1157,1555,2489,35,0,,,61,44
1152,1157,1555,2489,35,0,,,49,44
1152,1157,1555,2489,35,0,,,59,44
1152,1157,1555,2489,35,0,,,62,44
1152,1157,1555,2489,35,0,,,200,44
1152,1157,1555,2489,35,0,,,60,44
1152,1157,1555,2489,35,0,,,64,44
1152,1157,1555,2489,35,0,,,65,44
1152,1157,1555,2489,35,0,,,63,44
1153,1158,1556,2490,70,0,,,17,30
1153,1158,1556,2490,70,0,,,15,30
1153,1158,1556,2490,70,0,,,23,30
1153,1158,1556,2490,70,0,,,24,30
1153,1158,1556,2490,70,0,,,209,0
1153,1158,1556,2490,70,0,,,210,0
1153,1158,1556,2490,70,0,,,45,44
1153,1158,1556,2490,70,0,,,46,44
1153,1158,1556,2490,70,0,,,117,44
1153,1158,1556,2490,70,0,,,115,0
1153,1158,1556,2490,70,0,,,112,0
1153,1158,1556,2490,70,0,,,116,0
1153,1158,1556,2490,70,0,,,114,0
1153,1158,1556,2490,70,0,,,111,0
1153,1158,1556,2490,70,0,,,61,41
1153,1158,1556,2490,70,0,,,49,41
1153,1158,1556,2490,70,0,,,59,44
1153,1158,1556,2490,70,0,,,62,44
1153,1158,1556,2490,70,0,,,200,41
1153,1158,1556,2490,70,0,,,60,44
1153,1158,1556,2490,70,0,,,64,41
1153,1158,1556,2490,70,0,,,65,41
1153,1158,1556,2490,70,0,,,63,41
1154,1159,1557,2491,45,0,,,56,40
1154,1159,1557,2491,45,0,,,18,40
1154,1159,1557,2491,45,0,,,20,40
1154,1159,1557,2491,45,0,,,70,40
1154,1159,1557,2491,45,0,,,67,40
1154,1159,1557,2491,45,0,,,201,40
1154,1159,1557,2491,45,0,,,53,40
1154,1159,1557,2491,45,0,,,52,30
1154,1159,1557,2491,45,0,,,57,30
1154,1159,1557,2491,45,0,,,19,31
1154,1159,1557,2491,45,0,,,8,30
1154,1159,1557,2491,45,0,,,30,30
1154,1159,1557,2491,45,0,,,26,30
1154,1159,1557,2491,45,0,,,16,30
1154,1159,1557,2491,45,0,,,17,44
1154,1159,1557,2491,45,0,,,15,44
1154,1159,1557,2491,45,0,,,27,30
1154,1159,1557,2491,45,0,,,14,30
1154,1159,1557,2491,45,0,,,25,30
1154,1159,1557,2491,45,0,,,7,30
1154,1159,1557,2491,45,0,,,23,44
1154,1159,1557,2491,45,0,,,24,44
1154,1159,1557,2491,45,0,,,3,0
1154,1159,1557,2491,45,0,,,96,0
1154,1159,1557,2491,45,0,,,98,0
1154,1159,1557,2491,45,0,,,4,0
1154,1159,1557,2491,45,0,,,12,1
1154,1159,1557,2491,45,0,,,2,0
1154,1159,1557,2491,45,0,,,13,0
1154,1159,1557,2491,45,0,,,10,0
1154,1159,1557,2491,45,0,,,1,0
1154,1159,1557,2491,45,0,,,31,1
1154,1159,1557,2491,45,0,,,9,0
1154,1159,1557,2491,45,0,,,11,0
1154,1159,1557,2491,45,0,,,214,0
1154,1159,1557,2491,45,0,,,209,44
1154,1159,1557,2491,45,0,,,210,44
1154,1159,1557,2491,45,0,,,211,30
1154,1159,1557,2491,45,0,,,212,30
1154,1159,1557,2491,45,0,,,136,30
1154,1159,1557,2491,45,0,,,213,30
1154,1159,1557,2491,45,0,,,139,30
1154,1159,1557,2491,45,0,,,45,44
1154,1159,1557,2491,45,0,,,46,44
1154,1159,1557,2491,45,0,,,117,44
1154,1159,1557,2491,45,0,,,115,44
1154,1159,1557,2491,45,0,,,112,44
1154,1159,1557,2491,45,0,,,116,44
1154,1159,1557,2491,45,0,,,114,44
1154,1159,1557,2491,45,0,,,111,44
1154,1159,1557,2491,45,0,,,102,41
1154,1159,1557,2491,45,0,,,61,44
1154,1159,1557,2491,45,0,,,49,44
1154,1159,1557,2491,45,0,,,59,44
1154,1159,1557,2491,45,0,,,62,44
1154,1159,1557,2491,45,0,,,200,44
1154,1159,1557,2491,45,0,,,60,44
1154,1159,1557,2491,45,0,,,64,44
1154,1159,1557,2491,45,0,,,65,44
1154,1159,1557,2491,45,0,,,63,44
1155,1160,1558,2492,45,0,,,56,40
1155,1160,1558,2492,45,0,,,18,40
1155,1160,1558,2492,45,0,,,20,40
1155,1160,1558,2492,45,0,,,70,40
1155,1160,1558,2492,45,0,,,67,40
1155,1160,1558,2492,45,0,,,201,40
1155,1160,1558,2492,45,0,,,53,40
1155,1160,1558,2492,45,0,,,52,30
1155,1160,1558,2492,45,0,,,57,30
1155,1160,1558,2492,45,0,,,19,31
1155,1160,1558,2492,45,0,,,8,30
1155,1160,1558,2492,45,0,,,30,30
1155,1160,1558,2492,45,0,,,26,30
1155,1160,1558,2492,45,0,,,16,30
1155,1160,1558,2492,45,0,,,17,44
1155,1160,1558,2492,45,0,,,15,44
1155,1160,1558,2492,45,0,,,27,30
1155,1160,1558,2492,45,0,,,14,30
1155,1160,1558,2492,45,0,,,25,30
1155,1160,1558,2492,45,0,,,7,30
1155,1160,1558,2492,45,0,,,23,44
1155,1160,1558,2492,45,0,,,24,44
1155,1160,1558,2492,45,0,,,3,0
1155,1160,1558,2492,45,0,,,96,0
1155,1160,1558,2492,45,0,,,98,0
1155,1160,1558,2492,45,0,,,4,0
1155,1160,1558,2492,45,0,,,12,1
1155,1160,1558,2492,45,0,,,2,0
1155,1160,1558,2492,45,0,,,13,0
1155,1160,1558,2492,45,0,,,10,0
1155,1160,1558,2492,45,0,,,1,0
1155,1160,1558,2492,45,0,,,31,1
1155,1160,1558,2492,45,0,,,9,0
1155,1160,1558,2492,45,0,,,11,0
1155,1160,1558,2492,45,0,,,214,0
1155,1160,1558,2492,45,0,,,209,44
1155,1160,1558,2492,45,0,,,210,44
1155,1160,1558,2492,45,0,,,211,30
1155,1160,1558,2492,45,0,,,212,30
1155,1160,1558,2492,45,0,,,136,30
1155,1160,1558,2492,45,0,,,213,30
1155,1160,1558,2492,45,0,,,139,30
1155,1160,1558,2492,45,0,,,45,44
1155,1160,1558,2492,45,0,,,46,44
1155,1160,1558,2492,45,0,,,117,44
1155,1160,1558,2492,45,0,,,115,44
1155,1160,1558,2492,45,0,,,112,44
1155,1160,1558,2492,45,0,,,116,44
1155,1160,1558,2492,45,0,,,114,44
1155,1160,1558,2492,45,0,,,111,44
1155,1160,1558,2492,45,0,,,102,41
1155,1160,1558,2492,45,0,,,61,44
1155,1160,1558,2492,45,0,,,49,44
1155,1160,1558,2492,45,0,,,59,44
1155,1160,1558,2492,45,0,,,62,44
1155,1160,1558,2492,45,0,,,200,44
1155,1160,1558,2492,45,0,,,60,44
1155,1160,1558,2492,45,0,,,64,44
1155,1160,1558,2492,45,0,,,65,44
1155,1160,1558,2492,45,0,,,63,44
1156,1161,1559,2493,45,0,,,56,40
1156,1161,1559,2493,45,0,,,18,40
1156,1161,1559,2493,45,0,,,20,40
1156,1161,1559,2493,45,0,,,70,40
1156,1161,1559,2493,45,0,,,67,40
1156,1161,1559,2493,45,0,,,201,40
1156,1161,1559,2493,45,0,,,53,40
1156,1161,1559,2493,45,0,,,52,30
1156,1161,1559,2493,45,0,,,57,30
1156,1161,1559,2493,45,0,,,19,31
1156,1161,1559,2493,45,0,,,8,30
1156,1161,1559,2493,45,0,,,30,30
1156,1161,1559,2493,45,0,,,26,30
1156,1161,1559,2493,45,0,,,16,30
1156,1161,1559,2493,45,0,,,17,44
1156,1161,1559,2493,45,0,,,15,44
1156,1161,1559,2493,45,0,,,27,30
1156,1161,1559,2493,45,0,,,14,30
1156,1161,1559,2493,45,0,,,25,30
1156,1161,1559,2493,45,0,,,7,30
1156,1161,1559,2493,45,0,,,23,44
1156,1161,1559,2493,45,0,,,24,44
1156,1161,1559,2493,45,0,,,3,0
1156,1161,1559,2493,45,0,,,96,0
1156,1161,1559,2493,45,0,,,98,0
1156,1161,1559,2493,45,0,,,4,0
1156,1161,1559,2493,45,0,,,12,1
1156,1161,1559,2493,45,0,,,2,0
1156,1161,1559,2493,45,0,,,13,0
1156,1161,1559,2493,45,0,,,10,0
1156,1161,1559,2493,45,0,,,1,0
1156,1161,1559,2493,45,0,,,31,1
1156,1161,1559,2493,45,0,,,9,0
1156,1161,1559,2493,45,0,,,11,0
1156,1161,1559,2493,45,0,,,214,0
1156,1161,1559,2493,45,0,,,209,44
1156,1161,1559,2493,45,0,,,210,44
1156,1161,1559,2493,45,0,,,211,30
1156,1161,1559,2493,45,0,,,212,30
1156,1161,1559,2493,45,0,,,136,30
1156,1161,1559,2493,45,0,,,213,30
1156,1161,1559,2493,45,0,,,139,30
1156,1161,1559,2493,45,0,,,45,44
1156,1161,1559,2493,45,0,,,46,44
1156,1161,1559,2493,45,0,,,117,44
1156,1161,1559,2493,45,0,,,115,44
1156,1161,1559,2493,45,0,,,112,44
1156,1161,1559,2493,45,0,,,116,44
1156,1161,1559,2493,45,0,,,114,44
1156,1161,1559,2493,45,0,,,111,44
1156,1161,1559,2493,45,0,,,102,41
1156,1161,1559,2493,45,0,,,61,44
1156,1161,1559,2493,45,0,,,49,44
1156,1161,1559,2493,45,0,,,59,44
1156,1161,1559,2493,45,0,,,62,44
1156,1161,1559,2493,45,0,,,200,44
1156,1161,1559,2493,45,0,,,60,44
1156,1161,1559,2493,45,0,,,64,44
1156,1161,1559,2493,45,0,,,65,44
1156,1161,1559,2493,45,0,,,63,44
1157,1162,1560,2494,45,0,,,56,40
1157,1162,1560,2494,45,0,,,18,40
1157,1162,1560,2494,45,0,,,20,40
1157,1162,1560,2494,45,0,,,70,40
1157,1162,1560,2494,45,0,,,67,40
1157,1162,1560,2494,45,0,,,201,40
1157,1162,1560,2494,45,0,,,53,40
1157,1162,1560,2494,45,0,,,52,30
1157,1162,1560,2494,45,0,,,57,30
1157,1162,1560,2494,45,0,,,19,31
1157,1162,1560,2494,45,0,,,8,30
1157,1162,1560,2494,45,0,,,30,30
1157,1162,1560,2494,45,0,,,26,30
1157,1162,1560,2494,45,0,,,16,30
1157,1162,1560,2494,45,0,,,17,44
1157,1162,1560,2494,45,0,,,15,44
1157,1162,1560,2494,45,0,,,27,30
1157,1162,1560,2494,45,0,,,14,30
1157,1162,1560,2494,45,0,,,25,30
1157,1162,1560,2494,45,0,,,7,30
1157,1162,1560,2494,45,0,,,23,44
1157,1162,1560,2494,45,0,,,24,44
1157,1162,1560,2494,45,0,,,3,0
1157,1162,1560,2494,45,0,,,96,0
1157,1162,1560,2494,45,0,,,98,0
1157,1162,1560,2494,45,0,,,4,0
1157,1162,1560,2494,45,0,,,12,1
1157,1162,1560,2494,45,0,,,2,0
1157,1162,1560,2494,45,0,,,13,0
1157,1162,1560,2494,45,0,,,10,0
1157,1162,1560,2494,45,0,,,1,0
1157,1162,1560,2494,45,0,,,31,1
1157,1162,1560,2494,45,0,,,9,0
1157,1162,1560,2494,45,0,,,11,0
